time,temp_max,temp_min,precipitation,city,temp_range
2023-03-26,29.9,18.8,3.0,Sao_Paulo,11.099999999999998
2023-03-27,23.9,18.5,9.7,Sao_Paulo,5.399999999999999
2023-03-28,24.9,17.3,0.6,Sao_Paulo,7.599999999999998
2023-03-29,28.2,18.5,6.5,Sao_Paulo,9.7
2023-03-30,28.1,17.7,0.0,Sao_Paulo,10.400000000000002
2023-03-31,27.5,18.2,2.6,Sao_Paulo,9.3
2023-04-01,27.3,17.5,0.3,Sao_Paulo,9.8
2023-04-02,21.4,16.7,0.9,Sao_Paulo,4.699999999999999
2023-04-03,24.8,14.4,0.0,Sao_Paulo,10.4
2023-04-04,27.5,15.1,0.2,Sao_Paulo,12.4
2023-04-05,24.7,14.4,0.0,Sao_Paulo,10.299999999999999
2023-04-06,25.0,16.7,0.6,Sao_Paulo,8.3
2023-04-07,20.6,17.9,16.7,Sao_Paulo,2.700000000000003
2023-04-08,21.6,18.1,7.1,Sao_Paulo,3.5
2023-04-09,22.0,16.3,1.0,Sao_Paulo,5.699999999999999
2023-04-10,22.7,14.2,0.0,Sao_Paulo,8.5
2023-04-11,25.2,13.4,0.1,Sao_Paulo,11.799999999999999
2023-04-12,26.0,15.4,1.6,Sao_Paulo,10.6
2023-04-13,27.0,15.7,1.4,Sao_Paulo,11.3
2023-04-14,23.0,17.0,9.1,Sao_Paulo,6.0
2023-04-15,21.9,17.5,2.5,Sao_Paulo,4.399999999999999
2023-04-16,24.9,17.1,0.2,Sao_Paulo,7.799999999999997
2023-04-17,27.3,15.8,8.2,Sao_Paulo,11.5
2023-04-18,23.3,19.3,19.5,Sao_Paulo,4.0
2023-04-19,23.4,15.6,12.8,Sao_Paulo,7.799999999999999
2023-04-20,20.7,12.8,0.0,Sao_Paulo,7.899999999999999
2023-04-21,20.9,9.9,0.0,Sao_Paulo,10.999999999999998
2023-04-22,22.7,11.5,0.0,Sao_Paulo,11.2
2023-04-23,23.2,13.9,0.3,Sao_Paulo,9.299999999999999
2023-04-24,23.3,13.1,0.2,Sao_Paulo,10.200000000000001
2023-04-25,24.1,12.8,0.0,Sao_Paulo,11.3
2023-04-26,23.9,15.4,4.7,Sao_Paulo,8.499999999999998
2023-04-27,23.3,16.4,1.9,Sao_Paulo,6.900000000000002
2023-04-28,19.1,15.7,1.3,Sao_Paulo,3.400000000000002
2023-04-29,22.0,14.9,1.5,Sao_Paulo,7.1
2023-04-30,24.4,16.4,0.3,Sao_Paulo,8.0
2023-05-01,24.9,16.3,0.4,Sao_Paulo,8.599999999999998
2023-05-02,24.3,16.4,1.0,Sao_Paulo,7.900000000000002
2023-05-03,25.7,16.0,0.0,Sao_Paulo,9.7
2023-05-04,26.2,16.6,0.0,Sao_Paulo,9.599999999999998
2023-05-05,26.3,16.6,0.2,Sao_Paulo,9.7
2023-05-06,25.4,17.5,0.1,Sao_Paulo,7.899999999999999
2023-05-07,26.0,15.6,0.0,Sao_Paulo,10.4
2023-05-08,26.7,15.7,0.0,Sao_Paulo,11.0
2023-05-09,25.2,15.8,0.5,Sao_Paulo,9.399999999999999
2023-05-10,20.7,17.4,7.0,Sao_Paulo,3.3000000000000007
2023-05-11,22.8,15.4,0.6,Sao_Paulo,7.4
2023-05-12,19.6,12.9,0.9,Sao_Paulo,6.700000000000001
2023-05-13,19.8,12.2,0.4,Sao_Paulo,7.600000000000001
2023-05-14,21.7,11.3,0.0,Sao_Paulo,10.399999999999999
2023-05-15,21.2,10.5,0.0,Sao_Paulo,10.7
2023-05-16,21.5,8.9,0.0,Sao_Paulo,12.6
2023-05-17,19.2,12.1,0.8,Sao_Paulo,7.1
2023-05-18,20.2,10.0,0.0,Sao_Paulo,10.2
2023-05-19,21.4,9.1,0.0,Sao_Paulo,12.299999999999999
2023-05-20,23.1,9.7,0.0,Sao_Paulo,13.400000000000002
2023-05-21,24.0,9.6,0.0,Sao_Paulo,14.4
2023-05-22,23.5,10.7,0.0,Sao_Paulo,12.8
2023-05-23,23.9,9.5,0.0,Sao_Paulo,14.399999999999999
2023-05-24,24.1,11.1,0.0,Sao_Paulo,13.000000000000002
2023-05-25,25.5,14.1,0.0,Sao_Paulo,11.4
2023-05-26,26.2,13.2,0.0,Sao_Paulo,13.0
2023-05-27,26.5,12.5,0.0,Sao_Paulo,14.0
2023-05-28,22.7,15.1,1.7,Sao_Paulo,7.6
2023-05-29,18.4,15.0,0.2,Sao_Paulo,3.3999999999999986
2023-05-30,20.3,14.4,1.8,Sao_Paulo,5.9
2023-05-31,19.2,14.4,28.4,Sao_Paulo,4.799999999999999
2023-06-01,20.2,14.2,0.9,Sao_Paulo,6.0
2023-06-02,20.6,13.5,0.0,Sao_Paulo,7.100000000000001
2023-06-03,22.5,13.0,0.0,Sao_Paulo,9.5
2023-06-04,22.7,7.9,0.0,Sao_Paulo,14.799999999999999
2023-06-05,21.8,9.5,0.0,Sao_Paulo,12.3
2023-06-06,20.3,10.9,0.0,Sao_Paulo,9.4
2023-06-07,22.4,10.7,0.0,Sao_Paulo,11.7
2023-06-08,22.5,9.6,0.0,Sao_Paulo,12.9
2023-06-09,23.8,9.4,0.0,Sao_Paulo,14.4
2023-06-10,24.0,11.3,0.0,Sao_Paulo,12.7
2023-06-11,25.5,13.6,0.0,Sao_Paulo,11.9
2023-06-12,26.3,13.1,0.0,Sao_Paulo,13.200000000000001
2023-06-13,17.1,15.6,2.2,Sao_Paulo,1.5000000000000018
2023-06-14,17.9,15.1,12.2,Sao_Paulo,2.799999999999999
2023-06-15,17.3,13.9,9.7,Sao_Paulo,3.4000000000000004
2023-06-16,16.4,10.2,0.0,Sao_Paulo,6.199999999999999
2023-06-17,17.5,7.7,0.0,Sao_Paulo,9.8
2023-06-18,17.9,9.7,0.0,Sao_Paulo,8.2
2023-06-19,18.0,11.1,0.0,Sao_Paulo,6.9
2023-06-20,20.7,11.3,0.0,Sao_Paulo,9.399999999999999
2023-06-21,22.2,8.8,0.0,Sao_Paulo,13.399999999999999
2023-06-22,23.2,10.1,0.0,Sao_Paulo,13.1
2023-06-23,23.8,10.0,0.0,Sao_Paulo,13.8
2023-06-24,24.1,12.4,0.0,Sao_Paulo,11.700000000000001
2023-06-25,24.7,11.6,0.0,Sao_Paulo,13.1
2023-06-26,24.9,10.2,0.0,Sao_Paulo,14.7
2023-06-27,23.9,11.0,0.0,Sao_Paulo,12.899999999999999
2023-06-28,24.5,11.6,0.0,Sao_Paulo,12.9
2023-06-29,21.2,12.4,0.1,Sao_Paulo,8.799999999999999
2023-06-30,21.6,14.5,0.3,Sao_Paulo,7.100000000000001
2023-07-01,22.8,13.7,2.1,Sao_Paulo,9.100000000000001
2023-07-02,20.2,12.4,0.0,Sao_Paulo,7.799999999999999
2023-07-03,18.9,9.6,0.0,Sao_Paulo,9.299999999999999
2023-07-04,20.0,7.7,0.0,Sao_Paulo,12.3
2023-07-05,22.6,7.3,0.0,Sao_Paulo,15.3
2023-07-06,22.5,7.5,0.0,Sao_Paulo,15.0
2023-07-07,23.2,9.5,0.0,Sao_Paulo,13.7
2023-07-08,24.8,9.6,1.7,Sao_Paulo,15.200000000000001
2023-07-09,18.6,14.1,12.6,Sao_Paulo,4.500000000000002
2023-07-10,23.7,13.6,0.5,Sao_Paulo,10.1
2023-07-11,25.7,13.1,0.0,Sao_Paulo,12.6
2023-07-12,27.0,14.7,0.0,Sao_Paulo,12.3
2023-07-13,23.1,16.4,0.0,Sao_Paulo,6.700000000000003
2023-07-14,16.4,8.4,0.0,Sao_Paulo,7.999999999999998
2023-07-15,18.7,9.6,0.0,Sao_Paulo,9.1
2023-07-16,23.5,9.6,0.0,Sao_Paulo,13.9
2023-07-17,23.3,12.1,0.0,Sao_Paulo,11.200000000000001
2023-07-18,18.4,14.1,0.6,Sao_Paulo,4.299999999999999
2023-07-19,17.0,13.8,2.5,Sao_Paulo,3.1999999999999993
2023-07-20,21.9,13.7,0.0,Sao_Paulo,8.2
2023-07-21,22.9,13.0,0.0,Sao_Paulo,9.899999999999999
2023-07-22,22.5,12.7,0.0,Sao_Paulo,9.8
2023-07-23,24.6,9.1,0.0,Sao_Paulo,15.500000000000002
2023-07-24,25.1,12.4,0.0,Sao_Paulo,12.700000000000001
2023-07-25,25.4,12.0,0.0,Sao_Paulo,13.399999999999999
2023-07-26,26.4,12.4,0.0,Sao_Paulo,13.999999999999998
2023-07-27,24.7,11.8,2.6,Sao_Paulo,12.899999999999999
2023-07-28,26.7,14.8,1.0,Sao_Paulo,11.899999999999999
2023-07-29,16.9,12.9,0.1,Sao_Paulo,3.9999999999999982
2023-07-30,19.8,12.6,0.1,Sao_Paulo,7.200000000000001
2023-07-31,23.7,12.6,0.0,Sao_Paulo,11.1
2023-08-01,23.3,12.9,0.0,Sao_Paulo,10.4
2023-08-02,27.0,13.0,0.0,Sao_Paulo,14.0
2023-08-03,27.3,10.1,0.0,Sao_Paulo,17.200000000000003
2023-08-04,23.1,10.8,0.0,Sao_Paulo,12.3
2023-08-05,25.9,11.9,0.0,Sao_Paulo,13.999999999999998
2023-08-06,28.9,10.5,0.0,Sao_Paulo,18.4
2023-08-07,28.4,14.6,0.0,Sao_Paulo,13.799999999999999
2023-08-08,18.7,15.4,0.6,Sao_Paulo,3.299999999999999
2023-08-09,25.3,15.2,19.4,Sao_Paulo,10.100000000000001
2023-08-10,26.8,14.3,2.4,Sao_Paulo,12.5
2023-08-11,28.8,14.7,0.2,Sao_Paulo,14.100000000000001
2023-08-12,25.2,13.4,1.4,Sao_Paulo,11.799999999999999
2023-08-13,16.8,13.2,0.3,Sao_Paulo,3.6000000000000014
2023-08-14,19.1,13.1,0.2,Sao_Paulo,6.000000000000002
2023-08-15,23.9,15.5,0.0,Sao_Paulo,8.399999999999999
2023-08-16,24.6,16.1,0.3,Sao_Paulo,8.5
2023-08-17,26.5,13.0,0.0,Sao_Paulo,13.5
2023-08-18,27.7,15.4,0.0,Sao_Paulo,12.299999999999999
2023-08-19,24.3,15.8,0.0,Sao_Paulo,8.5
2023-08-20,24.8,13.2,0.0,Sao_Paulo,11.600000000000001
2023-08-21,25.5,15.3,0.0,Sao_Paulo,10.2
2023-08-22,28.8,11.9,0.0,Sao_Paulo,16.9
2023-08-23,31.3,18.9,0.0,Sao_Paulo,12.400000000000002
2023-08-24,31.1,18.2,0.8,Sao_Paulo,12.900000000000002
2023-08-25,22.5,14.5,3.6,Sao_Paulo,8.0
2023-08-26,15.0,11.8,6.1,Sao_Paulo,3.1999999999999993
2023-08-27,13.3,11.2,5.8,Sao_Paulo,2.1000000000000014
2023-08-28,15.4,11.5,1.1,Sao_Paulo,3.9000000000000004
2023-08-29,20.3,10.4,0.7,Sao_Paulo,9.9
2023-08-30,24.1,12.4,0.0,Sao_Paulo,11.700000000000001
2023-08-31,24.0,11.3,0.0,Sao_Paulo,12.7
2023-09-01,25.1,7.7,0.0,Sao_Paulo,17.400000000000002
2023-09-02,29.5,14.2,6.5,Sao_Paulo,15.3
2023-09-03,30.3,18.1,7.0,Sao_Paulo,12.2
2023-09-04,31.2,18.6,0.1,Sao_Paulo,12.599999999999998
2023-09-05,24.7,15.5,0.6,Sao_Paulo,9.2
2023-09-06,19.5,15.3,1.0,Sao_Paulo,4.199999999999999
2023-09-07,25.1,14.9,0.0,Sao_Paulo,10.200000000000001
2023-09-08,29.4,14.3,0.0,Sao_Paulo,15.099999999999998
2023-09-09,26.6,15.6,0.9,Sao_Paulo,11.000000000000002
2023-09-10,26.6,14.5,0.2,Sao_Paulo,12.100000000000001
2023-09-11,28.6,16.2,0.0,Sao_Paulo,12.400000000000002
2023-09-12,30.0,15.6,0.0,Sao_Paulo,14.4
2023-09-13,32.5,14.3,0.0,Sao_Paulo,18.2
2023-09-14,25.2,13.3,7.7,Sao_Paulo,11.899999999999999
2023-09-15,21.3,12.6,0.4,Sao_Paulo,8.700000000000001
2023-09-16,28.3,12.5,0.0,Sao_Paulo,15.8
2023-09-17,31.5,14.6,0.0,Sao_Paulo,16.9
2023-09-18,32.0,16.3,0.2,Sao_Paulo,15.7
2023-09-19,30.6,16.6,0.1,Sao_Paulo,14.0
2023-09-20,29.9,15.2,0.0,Sao_Paulo,14.7
2023-09-21,30.7,16.4,0.2,Sao_Paulo,14.3
2023-09-22,33.9,17.5,0.0,Sao_Paulo,16.4
2023-09-23,32.7,16.8,0.2,Sao_Paulo,15.900000000000002
2023-09-24,35.9,17.5,0.0,Sao_Paulo,18.4
2023-09-25,30.8,19.2,0.0,Sao_Paulo,11.600000000000001
2023-09-26,35.0,19.0,0.1,Sao_Paulo,16.0
2023-09-27,31.8,17.3,13.5,Sao_Paulo,14.5
2023-09-28,17.0,14.4,21.6,Sao_Paulo,2.5999999999999996
2023-09-29,22.3,13.7,0.0,Sao_Paulo,8.600000000000001
2023-09-30,28.6,15.4,8.7,Sao_Paulo,13.200000000000001
2023-10-01,23.9,16.9,39.7,Sao_Paulo,7.0
2023-10-02,23.8,15.5,1.3,Sao_Paulo,8.3
2023-10-03,26.4,16.0,0.1,Sao_Paulo,10.399999999999999
2023-10-04,28.4,18.2,0.4,Sao_Paulo,10.2
2023-10-05,27.9,17.5,3.0,Sao_Paulo,10.399999999999999
2023-10-06,30.2,17.4,0.0,Sao_Paulo,12.8
2023-10-07,30.5,20.2,2.0,Sao_Paulo,10.3
2023-10-08,26.5,19.9,20.0,Sao_Paulo,6.600000000000001
2023-10-09,23.3,16.2,15.6,Sao_Paulo,7.100000000000001
2023-10-10,23.1,16.2,0.6,Sao_Paulo,6.900000000000002
2023-10-11,30.4,15.8,0.0,Sao_Paulo,14.599999999999998
2023-10-12,29.0,18.1,27.7,Sao_Paulo,10.899999999999999
2023-10-13,18.3,14.3,4.3,Sao_Paulo,4.0
2023-10-14,18.7,14.4,0.6,Sao_Paulo,4.299999999999999
2023-10-15,23.0,15.3,0.0,Sao_Paulo,7.699999999999999
2023-10-16,29.9,17.0,0.1,Sao_Paulo,12.899999999999999
2023-10-17,25.2,18.6,8.5,Sao_Paulo,6.599999999999998
2023-10-18,22.3,16.7,1.2,Sao_Paulo,5.600000000000001
2023-10-19,20.0,15.6,0.4,Sao_Paulo,4.4
2023-10-20,20.4,15.2,0.3,Sao_Paulo,5.199999999999999
2023-10-21,21.2,15.6,0.8,Sao_Paulo,5.6
2023-10-22,25.4,15.3,0.0,Sao_Paulo,10.099999999999998
2023-10-23,30.3,15.7,0.0,Sao_Paulo,14.600000000000001
2023-10-24,31.8,18.0,0.6,Sao_Paulo,13.8
2023-10-25,23.7,17.3,3.0,Sao_Paulo,6.399999999999999
2023-10-26,23.7,16.5,10.4,Sao_Paulo,7.199999999999999
2023-10-27,26.1,16.2,5.1,Sao_Paulo,9.900000000000002
2023-10-28,27.9,18.8,1.1,Sao_Paulo,9.099999999999998
2023-10-29,27.2,21.1,15.9,Sao_Paulo,6.099999999999998
2023-10-30,28.5,20.3,1.9,Sao_Paulo,8.2
2023-10-31,27.9,19.9,9.6,Sao_Paulo,8.0
2023-11-01,21.9,16.4,8.7,Sao_Paulo,5.5
2023-11-02,22.3,16.0,0.5,Sao_Paulo,6.300000000000001
2023-11-03,29.4,16.4,16.2,Sao_Paulo,13.0
2023-11-04,25.3,15.6,2.2,Sao_Paulo,9.700000000000001
2023-11-05,22.5,12.6,0.0,Sao_Paulo,9.9
2023-11-06,22.0,12.5,0.0,Sao_Paulo,9.5
2023-11-07,25.1,13.1,0.0,Sao_Paulo,12.000000000000002
2023-11-08,31.2,13.3,0.0,Sao_Paulo,17.9
2023-11-09,31.7,15.9,0.1,Sao_Paulo,15.799999999999999
2023-11-10,30.6,18.6,7.7,Sao_Paulo,12.0
2023-11-11,33.4,19.5,0.0,Sao_Paulo,13.899999999999999
2023-11-12,35.2,21.2,0.0,Sao_Paulo,14.000000000000004
2023-11-13,36.4,20.9,0.0,Sao_Paulo,15.5
2023-11-14,35.7,20.0,0.4,Sao_Paulo,15.700000000000003
2023-11-15,34.3,21.1,1.1,Sao_Paulo,13.199999999999996
2023-11-16,31.8,19.5,0.7,Sao_Paulo,12.3
2023-11-17,34.4,20.9,0.2,Sao_Paulo,13.5
2023-11-18,33.5,22.1,9.2,Sao_Paulo,11.399999999999999
2023-11-19,25.6,19.2,7.2,Sao_Paulo,6.400000000000002
2023-11-20,24.8,19.3,2.9,Sao_Paulo,5.5
2023-11-21,29.8,18.4,5.3,Sao_Paulo,11.400000000000002
2023-11-22,29.2,20.6,10.4,Sao_Paulo,8.599999999999998
2023-11-23,27.8,20.0,19.9,Sao_Paulo,7.800000000000001
2023-11-24,20.2,15.2,6.3,Sao_Paulo,5.0
2023-11-25,18.5,14.9,3.2,Sao_Paulo,3.5999999999999996
2023-11-26,22.6,14.9,2.5,Sao_Paulo,7.700000000000001
2023-11-27,25.3,17.0,11.6,Sao_Paulo,8.3
2023-11-28,28.4,18.1,14.1,Sao_Paulo,10.299999999999997
2023-11-29,26.8,19.6,7.9,Sao_Paulo,7.199999999999999
2023-11-30,28.4,19.7,0.7,Sao_Paulo,8.7
2023-12-01,29.0,19.3,0.1,Sao_Paulo,9.7
2023-12-02,31.4,17.9,0.0,Sao_Paulo,13.5
2023-12-03,32.3,18.6,0.0,Sao_Paulo,13.699999999999996
2023-12-04,30.9,18.8,0.2,Sao_Paulo,12.099999999999998
2023-12-05,27.9,20.2,6.0,Sao_Paulo,7.699999999999999
2023-12-06,29.8,19.1,1.9,Sao_Paulo,10.7
2023-12-07,32.7,21.1,18.6,Sao_Paulo,11.600000000000001
2023-12-08,30.0,19.0,7.3,Sao_Paulo,11.0
2023-12-09,21.7,17.6,0.8,Sao_Paulo,4.099999999999998
2023-12-10,25.4,15.3,0.3,Sao_Paulo,10.099999999999998
2023-12-11,26.4,17.4,5.1,Sao_Paulo,9.0
2023-12-12,23.8,16.5,0.2,Sao_Paulo,7.300000000000001
2023-12-13,29.2,15.8,0.1,Sao_Paulo,13.399999999999999
2023-12-14,31.7,17.6,0.0,Sao_Paulo,14.099999999999998
2023-12-15,33.3,18.7,0.0,Sao_Paulo,14.599999999999998
2023-12-16,32.2,19.0,2.9,Sao_Paulo,13.200000000000003
2023-12-17,30.7,20.3,2.0,Sao_Paulo,10.399999999999999
2023-12-18,31.1,18.6,0.0,Sao_Paulo,12.5
2023-12-19,30.4,17.8,0.0,Sao_Paulo,12.599999999999998
2023-12-20,27.9,16.8,0.2,Sao_Paulo,11.099999999999998
2023-12-21,29.4,17.2,2.6,Sao_Paulo,12.2
2023-12-22,32.1,18.6,10.3,Sao_Paulo,13.5
2023-12-23,29.9,19.5,12.6,Sao_Paulo,10.399999999999999
2023-12-24,29.0,19.9,0.8,Sao_Paulo,9.100000000000001
2023-12-25,32.0,18.5,0.0,Sao_Paulo,13.5
2023-12-26,26.2,19.3,10.0,Sao_Paulo,6.899999999999999
2023-12-27,24.9,16.8,0.1,Sao_Paulo,8.099999999999998
2023-12-28,30.5,14.7,0.0,Sao_Paulo,15.8
2023-12-29,34.2,16.5,0.0,Sao_Paulo,17.700000000000003
2023-12-30,24.4,18.9,0.8,Sao_Paulo,5.5
2023-12-31,25.6,16.1,1.3,Sao_Paulo,9.5
2023-01-01,10.7,-2.3,0.0,Tokyo,13.0
2023-01-02,8.7,1.0,0.0,Tokyo,7.699999999999999
2023-01-03,8.8,-1.3,0.0,Tokyo,10.100000000000001
2023-01-04,8.4,0.2,0.0,Tokyo,8.200000000000001
2023-01-05,9.2,0.0,0.0,Tokyo,9.2
2023-01-06,8.3,-2.8,0.0,Tokyo,11.100000000000001
2023-01-07,8.7,1.2,0.0,Tokyo,7.499999999999999
2023-01-08,11.1,-0.8,0.1,Tokyo,11.9
2023-01-09,11.5,-0.1,0.0,Tokyo,11.6
2023-01-10,8.7,2.0,0.5,Tokyo,6.699999999999999
2023-01-11,8.9,-0.0,0.0,Tokyo,8.9
2023-01-12,11.2,-2.1,0.0,Tokyo,13.299999999999999
2023-01-13,12.5,-0.5,0.2,Tokyo,13.0
2023-01-14,12.9,7.0,2.7,Tokyo,5.9
2023-01-15,11.5,7.4,3.0,Tokyo,4.1
2023-01-16,7.3,4.0,9.1,Tokyo,3.3
2023-01-17,7.7,-1.2,0.3,Tokyo,8.9
2023-01-18,11.5,1.6,0.1,Tokyo,9.9
2023-01-19,7.7,2.6,0.5,Tokyo,5.1
2023-01-20,10.0,1.9,0.4,Tokyo,8.1
2023-01-21,7.3,1.0,0.0,Tokyo,6.3
2023-01-22,7.0,-0.5,0.0,Tokyo,7.5
2023-01-23,5.8,0.6,1.3,Tokyo,5.2
2023-01-24,9.5,-2.2,3.8,Tokyo,11.7
2023-01-25,2.3,-5.0,0.0,Tokyo,7.3
2023-01-26,7.3,-6.2,0.0,Tokyo,13.5
2023-01-27,4.7,-2.0,3.9,Tokyo,6.7
2023-01-28,7.2,-1.5,0.0,Tokyo,8.7
2023-01-29,6.5,-4.6,0.0,Tokyo,11.1
2023-01-30,9.3,-3.2,0.0,Tokyo,12.5
2023-01-31,7.2,-0.5,0.5,Tokyo,7.7
2023-02-01,12.0,-3.8,0.0,Tokyo,15.8
2023-02-02,8.6,2.3,0.0,Tokyo,6.3
2023-02-03,5.7,1.1,0.0,Tokyo,4.6
2023-02-04,10.8,0.3,0.0,Tokyo,10.5
2023-02-05,9.9,-1.2,0.0,Tokyo,11.1
2023-02-06,11.6,0.2,0.0,Tokyo,11.4
2023-02-07,15.2,3.6,0.0,Tokyo,11.6
2023-02-08,10.8,4.3,1.6,Tokyo,6.500000000000001
2023-02-09,10.2,1.9,0.0,Tokyo,8.299999999999999
2023-02-10,2.0,-0.9,18.4,Tokyo,2.9
2023-02-11,12.7,2.2,0.0,Tokyo,10.5
2023-02-12,15.9,2.6,0.0,Tokyo,13.3
2023-02-13,8.1,5.7,8.3,Tokyo,2.3999999999999995
2023-02-14,9.0,1.7,0.0,Tokyo,7.3
2023-02-15,6.5,-1.0,0.0,Tokyo,7.5
2023-02-16,7.1,-3.8,0.0,Tokyo,10.899999999999999
2023-02-17,9.6,-2.4,0.0,Tokyo,12.0
2023-02-18,13.1,-1.4,0.0,Tokyo,14.5
2023-02-19,17.3,3.7,2.8,Tokyo,13.600000000000001
2023-02-20,11.9,4.5,1.4,Tokyo,7.4
2023-02-21,7.7,-0.6,0.0,Tokyo,8.3
2023-02-22,8.2,-1.7,0.0,Tokyo,9.899999999999999
2023-02-23,11.4,1.2,0.0,Tokyo,10.200000000000001
2023-02-24,11.1,2.3,4.8,Tokyo,8.8
2023-02-25,10.6,2.7,1.0,Tokyo,7.8999999999999995
2023-02-26,9.4,0.3,0.0,Tokyo,9.1
2023-02-27,13.7,1.8,0.0,Tokyo,11.899999999999999
2023-02-28,17.5,0.4,0.0,Tokyo,17.1
2023-03-01,17.8,4.9,0.0,Tokyo,12.9
2023-03-02,17.5,5.7,1.7,Tokyo,11.8
2023-03-03,10.8,0.5,0.0,Tokyo,10.3
2023-03-04,15.8,2.3,0.0,Tokyo,13.5
2023-03-05,12.2,5.1,5.0,Tokyo,7.1
2023-03-06,14.5,6.3,2.0,Tokyo,8.2
2023-03-07,17.4,3.7,0.0,Tokyo,13.7
2023-03-08,19.6,4.6,0.0,Tokyo,15.000000000000002
2023-03-09,21.6,6.7,0.0,Tokyo,14.900000000000002
2023-03-10,22.3,13.2,0.1,Tokyo,9.100000000000001
2023-03-11,19.9,5.3,0.0,Tokyo,14.599999999999998
2023-03-12,19.4,6.1,0.0,Tokyo,13.299999999999999
2023-03-13,18.3,9.3,6.4,Tokyo,9.0
2023-03-14,12.6,6.7,0.0,Tokyo,5.8999999999999995
2023-03-15,17.4,5.5,0.0,Tokyo,11.899999999999999
2023-03-16,20.4,6.1,0.0,Tokyo,14.299999999999999
2023-03-17,15.3,8.4,3.4,Tokyo,6.9
2023-03-18,9.4,6.9,31.0,Tokyo,2.5
2023-03-19,12.8,3.9,0.0,Tokyo,8.9
2023-03-20,17.3,4.0,0.0,Tokyo,13.3
2023-03-21,18.4,6.8,0.1,Tokyo,11.599999999999998
2023-03-22,22.2,10.4,0.0,Tokyo,11.799999999999999
2023-03-23,18.9,11.8,23.4,Tokyo,7.099999999999998
2023-03-24,24.4,15.4,15.4,Tokyo,8.999999999999998
2023-03-25,15.1,9.9,18.3,Tokyo,5.199999999999999
2023-03-26,12.8,10.1,21.1,Tokyo,2.700000000000001
2023-03-27,15.8,9.5,0.2,Tokyo,6.300000000000001
2023-03-28,12.1,8.5,0.7,Tokyo,3.5999999999999996
2023-03-29,15.9,6.1,4.8,Tokyo,9.8
2023-03-30,17.2,8.4,1.7,Tokyo,8.799999999999999
2023-03-31,19.2,7.7,0.0,Tokyo,11.5
2023-04-01,20.9,8.1,2.9,Tokyo,12.799999999999999
2023-04-02,17.0,10.5,2.0,Tokyo,6.5
2023-04-03,17.0,7.8,0.0,Tokyo,9.2
2023-04-04,18.1,5.2,0.0,Tokyo,12.900000000000002
2023-04-05,20.5,6.7,0.0,Tokyo,13.8
2023-04-06,20.6,14.8,1.1,Tokyo,5.800000000000001
2023-04-07,22.0,16.9,7.2,Tokyo,5.100000000000001
2023-04-08,19.5,7.9,10.3,Tokyo,11.6
2023-04-09,16.6,4.3,0.0,Tokyo,12.3
2023-04-10,19.4,4.4,0.0,Tokyo,14.999999999999998
2023-04-11,23.1,9.4,0.0,Tokyo,13.700000000000001
2023-04-12,23.2,13.6,1.1,Tokyo,9.6
2023-04-13,19.5,8.7,0.0,Tokyo,10.8
2023-04-14,22.4,12.7,0.0,Tokyo,9.7
2023-04-15,15.4,13.0,46.0,Tokyo,2.4000000000000004
2023-04-16,21.8,12.6,2.2,Tokyo,9.200000000000001
2023-04-17,19.2,9.0,0.1,Tokyo,10.2
2023-04-18,18.9,6.5,0.2,Tokyo,12.399999999999999
2023-04-19,22.8,9.1,0.3,Tokyo,13.700000000000001
2023-04-20,23.0,13.4,0.0,Tokyo,9.6
2023-04-21,24.5,15.4,0.0,Tokyo,9.1
2023-04-22,17.2,11.0,0.0,Tokyo,6.199999999999999
2023-04-23,18.2,8.3,0.0,Tokyo,9.899999999999999
2023-04-24,15.5,9.5,0.0,Tokyo,6.0
2023-04-25,19.1,5.8,0.0,Tokyo,13.3
2023-04-26,19.9,12.9,27.0,Tokyo,6.999999999999998
2023-04-27,20.9,10.5,0.6,Tokyo,10.399999999999999
2023-04-28,21.8,10.5,0.0,Tokyo,11.3
2023-04-29,22.1,14.1,2.9,Tokyo,8.000000000000002
2023-04-30,22.5,16.7,11.0,Tokyo,5.800000000000001
2023-05-01,20.5,13.9,0.3,Tokyo,6.6
2023-05-02,20.8,10.2,0.0,Tokyo,10.600000000000001
2023-05-03,22.2,8.0,0.0,Tokyo,14.2
2023-05-04,24.6,11.2,0.0,Tokyo,13.400000000000002
2023-05-05,25.1,12.9,0.0,Tokyo,12.200000000000001
2023-05-06,27.4,18.3,0.0,Tokyo,9.099999999999998
2023-05-07,22.3,11.8,38.4,Tokyo,10.5
2023-05-08,17.0,10.6,35.5,Tokyo,6.4
2023-05-09,18.3,7.0,0.0,Tokyo,11.3
2023-05-10,21.6,8.2,0.0,Tokyo,13.400000000000002
2023-05-11,20.5,11.9,2.3,Tokyo,8.6
2023-05-12,20.2,10.2,0.0,Tokyo,10.0
2023-05-13,17.8,13.2,2.0,Tokyo,4.600000000000001
2023-05-14,20.1,14.4,2.4,Tokyo,5.700000000000001
2023-05-15,18.5,14.6,12.4,Tokyo,3.9000000000000004
2023-05-16,25.4,11.7,0.0,Tokyo,13.7
2023-05-17,27.5,12.9,0.0,Tokyo,14.6
2023-05-18,30.4,16.8,0.0,Tokyo,13.599999999999998
2023-05-19,22.3,17.3,13.5,Tokyo,5.0
2023-05-20,23.0,16.7,2.7,Tokyo,6.300000000000001
